x,y,avg_slope,avg_roughness
8,1,5.4892870404873575,0.0
9,1,5.4892870404873575,0.0
10,1,5.4892870404873575,0.0
11,1,5.4892870404873575,0.0
12,1,5.4892870404873575,0.0
13,1,5.4892870404873575,0.0
14,1,5.4892870404873575,0.0
15,1,5.4892870404873575,0.0
16,1,5.4892870404873575,0.0
17,1,5.4892870404873575,0.0
18,1,5.4892870404873575,0.0
19,1,5.4892870404873575,0.0
20,1,5.4892870404873575,0.0
21,1,5.4892870404873575,0.0
22,1,5.4892870404873575,0.0
23,1,5.4892870404873575,0.0
24,1,5.4892870404873575,0.0
25,1,5.4892870404873575,0.0
26,1,5.4892870404873575,0.0
27,1,5.4892870404873575,0.0
28,1,5.4892870404873575,0.0
29,1,5.4892870404873575,0.0
30,1,5.4892870404873575,0.0
31,1,5.4892870404873575,0.0
32,1,5.4892870404873575,0.0
33,1,5.4892870404873575,0.0
34,1,5.4892870404873575,0.0
35,1,5.4892870404873575,0.0
36,1,5.4892870404873575,0.0
37,1,5.4892870404873575,0.0
38,1,5.4892870404873575,0.0
39,1,5.4892870404873575,0.0
40,1,5.4892870404873575,0.0
41,1,5.4892870404873575,0.0
42,1,5.4892870404873575,0.0
43,1,5.4892870404873575,0.0
44,1,5.4892870404873575,0.0
45,1,5.4892870404873575,0.0
46,1,5.4892870404873575,0.0
47,1,5.4892870404873575,0.0
48,1,5.4892870404873575,0.0
49,1,5.4892870404873575,0.0
50,1,5.4892870404873575,0.0
51,1,5.4892870404873575,0.0
52,1,5.4892870404873575,0.0
53,1,5.4892870404873575,0.0
54,1,5.4892870404873575,0.0
55,1,5.4892870404873575,0.0
56,1,5.4892870404873575,0.0
57,1,5.4892870404873575,0.0
58,1,5.4892870404873575,0.0
59,1,5.4892870404873575,0.0
60,1,5.4892870404873575,0.0
61,1,5.4892870404873575,0.0
62,1,5.4892870404873575,0.0
63,1,5.4892870404873575,0.0
64,1,5.4892870404873575,0.0
65,1,5.4892870404873575,0.0
66,1,5.4892870404873575,0.0
67,1,5.4892870404873575,0.0
68,1,5.4892870404873575,0.0
69,1,5.4892870404873575,0.0
70,1,5.4892870404873575,0.0
71,1,5.4892870404873575,0.0
72,1,5.4892870404873575,0.0
73,1,5.4892870404873575,0.0
74,1,5.4892870404873575,0.0
75,1,5.4892870404873575,0.0
76,1,5.4892870404873575,0.0
77,1,5.4892870404873575,0.0
78,1,5.4892870404873575,0.0
79,1,5.4892870404873575,0.0
80,1,5.4892870404873575,0.0
81,1,5.4892870404873575,0.0
82,1,5.4892870404873575,0.0
83,1,5.4892870404873575,0.0
84,1,5.4892870404873575,0.0
85,1,5.4892870404873575,0.0
86,1,5.4892870404873575,0.0
87,1,5.4892870404873575,0.0
88,1,5.4892870404873575,0.0
89,1,5.4892870404873575,0.0
90,1,5.4892870404873575,0.0
91,1,5.4892870404873575,0.0
92,1,5.4892870404873575,0.0
93,1,5.4892870404873575,0.0
94,1,5.4892870404873575,0.0
95,1,5.4892870404873575,0.0
96,1,5.4892870404873575,0.0
97,1,5.4892870404873575,0.0
98,1,5.4892870404873575,0.0
99,1,2.4111933275616533,86.00802438276173
0,2,5.646541494222933,0.0
1,2,5.646541494222933,0.0
2,2,5.646541494222933,0.0
3,2,5.646541494222933,0.0
4,2,5.646541494222933,0.0
5,2,5.646541494222933,0.0
6,2,5.646541494222933,0.0
7,2,5.646541494222933,0.0
8,2,5.646541494222933,0.0
9,2,5.646541494222933,0.0
10,2,5.646541494222933,0.0
11,2,5.646541494222933,0.0
12,2,5.646541494222933,0.0
13,2,5.646541494222933,0.0
14,2,5.646541494222933,0.0
15,2,5.646541494222933,0.0
16,2,5.646541494222933,0.0
17,2,5.646541494222933,0.0
18,2,5.646541494222933,0.0
19,2,5.646541494222933,0.0
20,2,5.646541494222933,0.0
21,2,5.646541494222933,0.0
22,2,5.646541494222933,0.0
23,2,5.646541494222933,0.0
24,2,5.646541494222933,0.0
25,2,5.646541494222933,0.0
26,2,5.646541494222933,0.0
27,2,5.646541494222933,0.0
28,2,5.646541494222933,0.0
29,2,5.646541494222933,0.0
30,2,5.646541494222933,0.0
31,2,5.646541494222933,0.0
32,2,5.646541494222933,0.0
33,2,5.646541494222933,0.0
34,2,5.646541494222933,0.0
35,2,5.646541494222933,0.0
36,2,5.646541494222933,0.0
37,2,5.646541494222933,0.0
38,2,5.646541494222933,0.0
39,2,5.646541494222933,0.0
40,2,5.646541494222933,0.0
41,2,5.646541494222933,0.0
42,2,5.646541494222933,0.0
43,2,5.646541494222933,0.0
44,2,5.646541494222933,0.0
45,2,5.646541494222933,0.0
46,2,5.646541494222933,0.0
47,2,5.646541494222933,0.0
48,2,5.646541494222933,0.0
49,2,5.646541494222933,0.0
50,2,5.646541494222933,0.0
51,2,5.646541494222933,0.0
52,2,5.646541494222933,0.0
53,2,5.646541494222933,0.0
54,2,5.646541494222933,0.0
55,2,5.646541494222933,0.0
56,2,5.646541494222933,0.0
57,2,5.646541494222933,0.0
58,2,5.646541494222933,0.0
59,2,5.646541494222933,0.0
60,2,5.646541494222933,0.0
61,2,5.646541494222933,0.0
62,2,5.646541494222933,0.0
63,2,5.646541494222933,0.0
64,2,5.646541494222933,0.0
65,2,5.646541494222933,0.0
66,2,5.646541494222933,0.0
67,2,5.646541494222933,0.0
68,2,5.646541494222933,0.0
69,2,5.646541494222933,0.0
70,2,5.646541494222933,0.0
71,2,5.646541494222933,0.0
72,2,5.646541494222933,0.0
73,2,5.646541494222933,0.0
74,2,5.646541494222933,0.0
75,2,5.646541494222933,0.0
76,2,5.646541494222933,0.0
77,2,5.646541494222933,0.0
78,2,5.646541494222933,0.0
79,2,5.646541494222933,0.0
80,2,5.646541494222933,0.0
81,2,5.646541494222933,0.0
82,2,5.646541494222933,0.0
83,2,5.646541494222933,0.0
84,2,5.646541494222933,0.0
85,2,5.646541494222933,0.0
86,2,5.646541494222933,0.0
87,2,5.646541494222933,0.0
88,2,5.646541494222933,0.0
89,2,5.646541494222933,0.0
90,2,5.646541494222933,0.0
91,2,5.646541494222933,0.0
92,2,5.646541494222933,0.0
93,2,5.646541494222933,0.0
94,2,5.646541494222933,0.0
95,2,5.646541494222933,0.0
96,2,5.646541494222933,0.0
97,2,5.646541494222933,0.0
98,2,5.646541494222933,0.0
99,2,2.393077073917101,78.691049281253
0,3,4.752810987477964,0.0
1,3,4.752810987477964,0.0
2,3,4.752810987477964,0.0
3,3,4.752810987477964,0.0
4,3,4.752810987477964,0.0
5,3,4.752810987477964,0.0
6,3,4.752810987477964,0.0
7,3,4.752810987477964,0.0
8,3,4.752810987477964,0.0
9,3,4.752810987477964,0.0
10,3,4.752810987477964,0.0
11,3,4.752810987477964,0.0
12,3,4.752810987477964,0.0
13,3,4.752810987477964,0.0
14,3,4.752810987477964,0.0
15,3,4.752810987477964,0.0
16,3,4.752810987477964,0.0
17,3,4.752810987477964,0.0
18,3,4.752810987477964,0.0
19,3,4.752810987477964,0.0
20,3,4.752810987477964,0.0
21,3,4.752810987477964,0.0
22,3,4.752810987477964,0.0
23,3,4.752810987477964,0.0
24,3,4.752810987477964,0.0
25,3,4.752810987477964,0.0
26,3,4.752810987477964,0.0
27,3,4.752810987477964,0.0
28,3,4.752810987477964,0.0
29,3,4.752810987477964,0.0
30,3,4.752810987477964,0.0
31,3,4.752810987477964,0.0
32,3,4.752810987477964,0.0
33,3,4.752810987477964,0.0
34,3,4.752810987477964,0.0
35,3,4.752810987477964,0.0
36,3,4.752810987477964,0.0
37,3,4.752810987477964,0.0
38,3,4.752810987477964,0.0
39,3,4.752810987477964,0.0
40,3,4.752810987477964,0.0
41,3,4.752810987477964,0.0
42,3,4.752810987477964,0.0
43,3,4.752810987477964,0.0
44,3,4.752810987477964,0.0
45,3,4.752810987477964,0.0
46,3,4.752810987477964,0.0
47,3,4.752810987477964,0.0
48,3,4.752810987477964,0.0
49,3,4.752810987477964,0.0
50,3,4.752810987477964,0.0
51,3,4.752810987477964,0.0
52,3,4.752810987477964,0.0
53,3,4.752810987477964,0.0
54,3,4.752810987477964,0.0
55,3,4.752810987477964,0.0
56,3,4.752810987477964,0.0
57,3,4.752810987477964,0.0
58,3,4.752810987477964,0.0
59,3,4.752810987477964,0.0
60,3,4.752810987477964,0.0
61,3,4.752810987477964,0.0
62,3,4.752810987477964,0.0
63,3,4.752810987477964,0.0
64,3,4.752810987477964,0.0
65,3,4.752810987477964,0.0
66,3,4.752810987477964,0.0
67,3,4.752810987477964,0.0
68,3,4.752810987477964,0.0
69,3,4.752810987477964,0.0
70,3,4.752810987477964,0.0
71,3,4.752810987477964,0.0
72,3,4.752810987477964,0.0
73,3,4.752810987477964,0.0
74,3,4.752810987477964,0.0
75,3,4.752810987477964,0.0
76,3,4.752810987477964,0.0
77,3,4.752810987477964,0.0
78,3,4.752810987477964,0.0
79,3,4.752810987477964,0.0
80,3,4.752810987477964,0.0
81,3,4.752810987477964,0.0
82,3,4.752810987477964,0.0
83,3,4.752810987477964,0.0
84,3,4.752810987477964,0.0
85,3,4.752810987477964,0.0
86,3,4.752810987477964,0.0
87,3,4.752810987477964,0.0
88,3,4.752810987477964,0.0
89,3,4.752810987477964,0.0
90,3,4.752810987477964,0.0
91,3,4.752810987477964,0.0
92,3,4.752810987477964,0.0
93,3,4.752810987477964,0.0
94,3,4.752810987477964,0.0
95,3,4.752810987477964,0.0
96,3,4.752810987477964,0.0
97,3,4.752810987477964,0.0
98,3,4.752810987477964,0.0
99,3,2.4835682780068447,80.7566518498167
0,4,3.0228243160955452,0.0
1,4,3.0228243160955452,0.0
2,4,3.0228243160955452,0.0
3,4,3.0228243160955452,0.0
4,4,3.0228243160955452,0.0
5,4,3.0228243160955452,0.0
6,4,3.0228243160955452,0.0
7,4,3.0228243160955452,0.0
8,4,3.0228243160955452,0.0
9,4,3.0228243160955452,0.0
10,4,3.0228243160955452,0.0
11,4,3.0228243160955452,0.0
12,4,3.0228243160955452,0.0
13,4,3.0228243160955452,0.0
14,4,3.0228243160955452,0.0
15,4,3.0228243160955452,0.0
16,4,3.0228243160955452,0.0
17,4,3.0228243160955452,0.0
18,4,3.0228243160955452,0.0
19,4,3.0228243160955452,0.0
20,4,3.0228243160955452,0.0
21,4,3.0228243160955452,0.0
22,4,3.0228243160955452,0.0
23,4,3.0228243160955452,0.0
24,4,3.0228243160955452,0.0
25,4,3.0228243160955452,0.0
26,4,3.0228243160955452,0.0
27,4,3.0228243160955452,0.0
28,4,3.0228243160955452,0.0
29,4,3.0228243160955452,0.0
30,4,3.0228243160955452,0.0
31,4,3.0228243160955452,0.0
32,4,3.0228243160955452,0.0
33,4,3.0228243160955452,0.0
34,4,3.0228243160955452,0.0
35,4,3.0228243160955452,0.0
36,4,3.0228243160955452,0.0
37,4,3.0228243160955452,0.0
38,4,3.0228243160955452,0.0
39,4,3.0228243160955452,0.0
40,4,3.0228243160955452,0.0
41,4,3.0228243160955452,0.0
42,4,3.0228243160955452,0.0
43,4,3.0228243160955452,0.0
44,4,3.0228243160955452,0.0
45,4,3.0228243160955452,0.0
46,4,3.0228243160955452,0.0
47,4,3.0228243160955452,0.0
48,4,3.0228243160955452,0.0
49,4,3.0228243160955452,0.0
50,4,3.0228243160955452,0.0
51,4,3.0228243160955452,0.0
52,4,3.0228243160955452,0.0
53,4,3.0228243160955452,0.0
54,4,3.0228243160955452,0.0
55,4,3.0228243160955452,0.0
56,4,3.0228243160955452,0.0
57,4,3.0228243160955452,0.0
58,4,3.0228243160955452,0.0
59,4,3.0228243160955452,0.0
60,4,3.0228243160955452,0.0
61,4,3.0228243160955452,0.0
62,4,3.0228243160955452,0.0
63,4,3.0228243160955452,0.0
64,4,3.0228243160955452,0.0
65,4,3.0228243160955452,0.0
66,4,3.0228243160955452,0.0
67,4,3.0228243160955452,0.0
68,4,3.0228243160955452,0.0
69,4,3.0228243160955452,0.0
70,4,3.0228243160955452,0.0
71,4,3.0228243160955452,0.0
72,4,3.0228243160955452,0.0
73,4,3.0228243160955452,0.0
74,4,3.0228243160955452,0.0
75,4,3.0228243160955452,0.0
76,4,3.0228243160955452,0.0
77,4,3.0228243160955452,0.0
78,4,3.0228243160955452,0.0
79,4,3.0228243160955452,0.0
80,4,3.0228243160955452,0.0
81,4,3.0228243160955452,0.0
82,4,3.0228243160955452,0.0
83,4,3.0228243160955452,0.0
84,4,3.0228243160955452,0.0
85,4,3.0228243160955452,0.0
86,4,3.0228243160955452,0.0
87,4,3.0228243160955452,0.0
88,4,3.0228243160955452,0.0
89,4,3.0228243160955452,0.0
90,4,3.0228243160955452,0.0
91,4,3.0228243160955452,0.0
92,4,3.0228243160955452,0.0
93,4,3.0228243160955452,0.0
94,4,3.0228243160955452,0.0
95,4,3.0228243160955452,0.0
96,4,3.0228243160955452,0.0
97,4,3.0228243160955452,0.0
98,4,3.0228243160955452,0.0
99,4,2.4666427688426253,84.42518048273192
0,5,0.4102950523448942,0.0
1,5,0.4102950523448942,0.0
2,5,0.4102950523448942,0.0
3,5,0.4102950523448942,0.0
4,5,0.4102950523448942,0.0
5,5,0.4102950523448942,0.0
6,5,0.4102950523448942,0.0
7,5,0.4102950523448942,0.0
8,5,0.4102950523448942,0.0
9,5,0.4102950523448942,0.0
10,5,0.4102950523448942,0.0
11,5,0.4102950523448942,0.0
12,5,0.4102950523448942,0.0
13,5,0.4102950523448942,0.0
14,5,0.4102950523448942,0.0
15,5,0.4102950523448942,0.0
16,5,0.4102950523448942,0.0
17,5,0.4102950523448942,0.0
18,5,0.4102950523448942,0.0
19,5,0.4102950523448942,0.0
20,5,0.4102950523448942,0.0
21,5,0.4102950523448942,0.0
22,5,0.4102950523448942,0.0
23,5,0.4102950523448942,0.0
24,5,0.4102950523448942,0.0
25,5,0.4102950523448942,0.0
26,5,0.4102950523448942,0.0
27,5,0.4102950523448942,0.0
28,5,0.4102950523448942,0.0
29,5,0.4102950523448942,0.0
30,5,0.4102950523448942,0.0
31,5,0.4102950523448942,0.0
32,5,0.4102950523448942,0.0
33,5,0.4102950523448942,0.0
34,5,0.4102950523448942,0.0
35,5,0.4102950523448942,0.0
36,5,0.4102950523448942,0.0
37,5,0.4102950523448942,0.0
38,5,0.4102950523448942,0.0
39,5,0.4102950523448942,0.0
40,5,0.4102950523448942,0.0
41,5,0.4102950523448942,0.0
42,5,0.4102950523448942,0.0
43,5,0.4102950523448942,0.0
44,5,0.4102950523448942,0.0
45,5,0.4102950523448942,0.0
46,5,0.4102950523448942,0.0
47,5,0.4102950523448942,0.0
48,5,0.4102950523448942,0.0
49,5,0.4102950523448942,0.0
50,5,0.4102950523448942,0.0
51,5,0.4102950523448942,0.0
52,5,0.4102950523448942,0.0
53,5,0.4102950523448942,0.0
54,5,0.4102950523448942,0.0
55,5,0.4102950523448942,0.0
56,5,0.4102950523448942,0.0
57,5,0.4102950523448942,0.0
58,5,0.4102950523448942,0.0
59,5,0.4102950523448942,0.0
60,5,0.4102950523448942,0.0
61,5,0.4102950523448942,0.0
62,5,0.4102950523448942,0.0
63,5,0.4102950523448942,0.0
64,5,0.4102950523448942,0.0
65,5,0.4102950523448942,0.0
66,5,0.4102950523448942,0.0
67,5,0.4102950523448942,0.0
68,5,0.4102950523448942,0.0
69,5,0.4102950523448942,0.0
70,5,0.4102950523448942,0.0
71,5,0.4102950523448942,0.0
72,5,0.4102950523448942,0.0
73,5,0.4102950523448942,0.0
74,5,0.4102950523448942,0.0
75,5,0.4102950523448942,0.0
76,5,0.4102950523448942,0.0
77,5,0.4102950523448942,0.0
78,5,0.4102950523448942,0.0
79,5,0.4102950523448942,0.0
80,5,0.4102950523448942,0.0
81,5,0.4102950523448942,0.0
82,5,0.4102950523448942,0.0
83,5,0.4102950523448942,0.0
84,5,0.4102950523448942,0.0
85,5,0.4102950523448942,0.0
86,5,0.4102950523448942,0.0
87,5,0.4102950523448942,0.0
88,5,0.4102950523448942,0.0
89,5,0.4102950523448942,0.0
90,5,0.4102950523448942,0.0
91,5,0.4102950523448942,0.0
92,5,0.4102950523448942,0.0
93,5,0.4102950523448942,0.0
94,5,0.4102950523448942,0.0
95,5,0.4102950523448942,0.0
96,5,0.4102950523448942,0.0
97,5,0.4102950523448942,0.0
98,5,0.4102950523448942,0.0
99,5,2.391197950458996,83.43242782332774
0,6,2.969804938145637,0.0
1,6,2.969804938145637,0.0
2,6,2.969804938145637,0.0
3,6,2.969804938145637,0.0
4,6,2.969804938145637,0.0
5,6,2.969804938145637,0.0
6,6,2.969804938145637,0.0
7,6,2.969804938145637,0.0
8,6,2.969804938145637,0.0
9,6,2.969804938145637,0.0
10,6,2.969804938145637,0.0
11,6,2.969804938145637,0.0
12,6,2.969804938145637,0.0
13,6,2.969804938145637,0.0
14,6,2.969804938145637,0.0
15,6,2.969804938145637,0.0
16,6,2.969804938145637,0.0
17,6,2.969804938145637,0.0
18,6,2.969804938145637,0.0
19,6,2.969804938145637,0.0
20,6,2.969804938145637,0.0
21,6,2.969804938145637,0.0
22,6,2.969804938145637,0.0
23,6,2.969804938145637,0.0
24,6,2.969804938145637,0.0
25,6,2.969804938145637,0.0
26,6,2.969804938145637,0.0
27,6,2.969804938145637,0.0
28,6,2.969804938145637,0.0
29,6,2.969804938145637,0.0
30,6,2.969804938145637,0.0
31,6,2.969804938145637,0.0
32,6,2.969804938145637,0.0
33,6,2.969804938145637,0.0
34,6,2.969804938145637,0.0
35,6,2.969804938145637,0.0
36,6,2.969804938145637,0.0
37,6,2.969804938145637,0.0
38,6,2.969804938145637,0.0
39,6,2.969804938145637,0.0
40,6,2.969804938145637,0.0
41,6,2.969804938145637,0.0
42,6,2.969804938145637,0.0
43,6,2.969804938145637,0.0
44,6,2.969804938145637,0.0
45,6,2.969804938145637,0.0
46,6,2.969804938145637,0.0
47,6,2.969804938145637,0.0
48,6,2.969804938145637,0.0
49,6,2.969804938145637,0.0
50,6,2.969804938145637,0.0
51,6,2.969804938145637,0.0
52,6,2.969804938145637,0.0
53,6,2.969804938145637,0.0
54,6,2.969804938145637,0.0
55,6,2.969804938145637,0.0
56,6,2.969804938145637,0.0
57,6,2.969804938145637,0.0
58,6,2.969804938145637,0.0
59,6,2.969804938145637,0.0
60,6,2.969804938145637,0.0
61,6,2.969804938145637,0.0
62,6,2.969804938145637,0.0
63,6,2.969804938145637,0.0
64,6,2.969804938145637,0.0
65,6,2.969804938145637,0.0
66,6,2.969804938145637,0.0
67,6,2.969804938145637,0.0
68,6,2.969804938145637,0.0
69,6,2.969804938145637,0.0
70,6,2.969804938145637,0.0
71,6,2.969804938145637,0.0
72,6,2.969804938145637,0.0
73,6,2.969804938145637,0.0
74,6,2.969804938145637,0.0
75,6,2.969804938145637,0.0
76,6,2.969804938145637,0.0
77,6,2.969804938145637,0.0
78,6,2.969804938145637,0.0
79,6,2.969804938145637,0.0
80,6,2.969804938145637,0.0
81,6,2.969804938145637,0.0
82,6,2.969804938145637,0.0
83,6,2.969804938145637,0.0
84,6,2.969804938145637,0.0
85,6,2.969804938145637,0.0
86,6,2.969804938145637,0.0
87,6,2.969804938145637,0.0
88,6,2.969804938145637,0.0
89,6,2.969804938145637,0.0
90,6,2.969804938145637,0.0
91,6,2.969804938145637,0.0
92,6,2.969804938145637,0.0
93,6,2.969804938145637,0.0
94,6,2.969804938145637,0.0
95,6,2.969804938145637,0.0
96,6,2.969804938145637,0.0
97,6,2.969804938145637,0.0
98,6,2.969804938145637,0.0
99,6,2.303330472972159,85.2830380835272
0,7,5.770289214995668,0.0
1,7,5.770289214995668,0.0
2,7,5.770289214995668,0.0
3,7,5.770289214995668,0.0
4,7,5.770289214995668,0.0
5,7,5.770289214995668,0.0
6,7,5.770289214995668,0.0
7,7,5.770289214995668,0.0
8,7,5.770289214995668,0.0
9,7,5.770289214995668,0.0
10,7,5.770289214995668,0.0
11,7,5.770289214995668,0.0
12,7,5.770289214995668,0.0
13,7,5.770289214995668,0.0
14,7,5.770289214995668,0.0
15,7,5.770289214995668,0.0
16,7,5.770289214995668,0.0
17,7,5.770289214995668,0.0
18,7,5.770289214995668,0.0
19,7,5.770289214995668,0.0
20,7,5.770289214995668,0.0
21,7,5.770289214995668,0.0
22,7,5.770289214995668,0.0
23,7,5.770289214995668,0.0
24,7,5.770289214995668,0.0
25,7,5.770289214995668,0.0
26,7,5.770289214995668,0.0
27,7,5.770289214995668,0.0
28,7,5.770289214995668,0.0
29,7,5.770289214995668,0.0
30,7,5.770289214995668,0.0
31,7,5.770289214995668,0.0
32,7,5.770289214995668,0.0
33,7,5.770289214995668,0.0
34,7,5.770289214995668,0.0
35,7,5.770289214995668,0.0
36,7,5.770289214995668,0.0
37,7,5.770289214995668,0.0
38,7,5.770289214995668,0.0
39,7,5.770289214995668,0.0
40,7,5.770289214995668,0.0
41,7,5.770289214995668,0.0
42,7,5.770289214995668,0.0
43,7,5.770289214995668,0.0
44,7,5.770289214995668,0.0
45,7,5.770289214995668,0.0
46,7,5.770289214995668,0.0
47,7,5.770289214995668,0.0
48,7,5.770289214995668,0.0
49,7,5.770289214995668,0.0
50,7,5.770289214995668,0.0
51,7,5.770289214995668,0.0
52,7,5.770289214995668,0.0
53,7,5.770289214995668,0.0
54,7,5.770289214995668,0.0
55,7,5.770289214995668,0.0
56,7,5.770289214995668,0.0
57,7,5.770289214995668,0.0
58,7,5.770289214995668,0.0
59,7,5.770289214995668,0.0
60,7,5.770289214995668,0.0
61,7,5.770289214995668,0.0
62,7,5.770289214995668,0.0
63,7,5.770289214995668,0.0
64,7,5.770289214995668,0.0
65,7,5.770289214995668,0.0
66,7,5.770289214995668,0.0
67,7,5.770289214995668,0.0
68,7,5.770289214995668,0.0
69,7,5.770289214995668,0.0
70,7,5.770289214995668,0.0
71,7,5.770289214995668,0.0
72,7,5.770289214995668,0.0
73,7,5.770289214995668,0.0
74,7,5.770289214995668,0.0
75,7,5.770289214995668,0.0
76,7,5.770289214995668,0.0
77,7,5.770289214995668,0.0
78,7,5.770289214995668,0.0
79,7,5.770289214995668,0.0
80,7,5.770289214995668,0.0
81,7,5.770289214995668,0.0
82,7,5.770289214995668,0.0
83,7,5.770289214995668,0.0
84,7,5.770289214995668,0.0
85,7,5.770289214995668,0.0
86,7,5.770289214995668,0.0
87,7,5.770289214995668,0.0
88,7,5.770289214995668,0.0
89,7,5.770289214995668,0.0
90,7,5.770289214995668,0.0
91,7,5.770289214995668,0.0
92,7,5.770289214995668,0.0
93,7,5.770289214995668,0.0
94,7,5.770289214995668,0.0
95,7,5.770289214995668,0.0
96,7,5.770289214995668,0.0
97,7,5.770289214995668,0.0
98,7,5.770289214995668,0.0
99,7,2.3541038604348,87.35677514708456
0,8,3.6981035233888653,0.0
1,8,3.6981035233888653,0.0
2,8,3.6981035233888653,0.0
3,8,3.6981035233888653,0.0
4,8,3.6981035233888653,0.0
5,8,3.6981035233888653,0.0
6,8,3.6981035233888653,0.0
7,8,3.6981035233888653,0.0
8,8,3.6981035233888653,0.0
9,8,3.6981035233888653,0.0
10,8,3.6981035233888653,0.0
11,8,3.6981035233888653,0.0
12,8,3.6981035233888653,0.0
13,8,3.6981035233888653,0.0
14,8,3.6981035233888653,0.0
15,8,3.6981035233888653,0.0
16,8,3.6981035233888653,0.0
17,8,3.6981035233888653,0.0
18,8,3.6981035233888653,0.0
19,8,3.6981035233888653,0.0
20,8,3.6981035233888653,0.0
21,8,3.6981035233888653,0.0
22,8,3.6981035233888653,0.0
23,8,3.6981035233888653,0.0
24,8,3.6981035233888653,0.0
25,8,3.6981035233888653,0.0
26,8,3.6981035233888653,0.0
27,8,3.6981035233888653,0.0
28,8,3.6981035233888653,0.0
29,8,3.6981035233888653,0.0
30,8,3.6981035233888653,0.0
31,8,3.6981035233888653,0.0
32,8,3.6981035233888653,0.0
33,8,3.6981035233888653,0.0
34,8,3.6981035233888653,0.0
35,8,3.6981035233888653,0.0
36,8,3.6981035233888653,0.0
37,8,3.6981035233888653,0.0
38,8,3.6981035233888653,0.0
39,8,3.6981035233888653,0.0
40,8,3.6981035233888653,0.0
41,8,3.6981035233888653,0.0
42,8,3.6981035233888653,0.0
43,8,3.6981035233888653,0.0
44,8,3.6981035233888653,0.0
45,8,3.6981035233888653,0.0
46,8,3.6981035233888653,0.0
47,8,3.6981035233888653,0.0
48,8,3.6981035233888653,0.0
